TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
334642,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,237KFT,2001,JEEP,GRAND CHER,BLUE,,04122017,1131,"(41.7683161730412, -72.6947171092347)"
334641,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,AD12480,2002,BMW,525I,GRAY,,04122017,1128,"(41.7600406997167, -72.7122441002213)"
334643,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,109YMD,2004,HYUNDAI,ELANTRA,GRAY,,04122017,1135,"(41.7601800530646, -72.6818414140315)"
334640,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AD26301,2004,ACURA,TSX,GRAY,,04122017,1128,"(41.7544544802913, -72.67598215236)"
334647,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2005,INFINITI,G35,BLUE,,04122017,1302,"(41.7923324080009, -72.6980074262507)"
334651,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2003,NISSAN,ALTIMA,GRAY,,04122017,1522,"(41.7825868326468, -72.6885658200944)"
334652,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2000,VOLKSWAGON,JETTA,BLACK,,04122017,1618,"(41.7377374821303, -72.6719076907992)"
334660,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,,,1997,FORD,EXPLORER,RED,,04122017,1840,"(41.7570527122907, -72.6765325322309)"
334657,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,5AMGF0,2000,NISSAN,ALTIMA,TAN,,04122017,1801,"(41.7714053792794, -72.7087270123677)"
334658,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,5APMD4,2006,BUICK,LACROSSE,BLK,,04122017,1821,"(41.7706316618094, -72.6855054271636)"
334662,WEST HARTFORD AUTO CENTER,"932,NEW BRITAIN AV,WEST HARTFORD,CT,999",860-953-1448,NY,HKA7080,2015,NISSAN,PATHFINDER,GRAY,,04122017,1921,"(41.7657151787082, -72.6734198983794)"
334661,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AD59781,2007,INFINITI,G35,GRAY,,04122017,1913,"(41.7458487936474, -72.682857900576)"
334666,,,860-296-2826,CT,3ASAH4,2015,TOYOTA,RAV4,RED,,04122017,2041,"(41.7511149544504, -72.6760081048506)"
334667,,,860-296-2826,CT,6AJKG9,2002,AUDI,TT,RED,,04122017,2118,"(41.7728937944005, -72.693146828513)"
334670,,,860-296-2826,CT,2ALUT2,2012,BMW,528XI,TAN,,04122017,2337,"(41.7712915721432, -72.6957384919854)"
334669,,,860-296-2826,MA,528WZ7,2001,CHEVY,PRIZM,BLACK,,04122017,2306,"(41.7597654823432, -72.6972035353331)"
334668,,,860-296-2826,CT,7ABJM6,2002,SUBARU,FORESTER L,TAN,,04122017,2242,"(41.7723061706525, -72.6946472823013)"
334671,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AF93016,2016,NISSAN,ROGUE,GREEN,,04122017,2356,"(41.7570573551558, -72.6710156106891)"
334672,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AA46819,2009,NISSAN,ALTIMA,GRAY,,04132017,0212,
334684,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,NJ,P20GFM,2015,TOYOTA,YARIS,GREY,,04132017,0934,"(41.7873196038475, -72.676287776933)"
334683,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,1998,INFINITI,I30,GREEN,,04132017,0920,"(41.7482049093994, -72.6738425903065)"
334682,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AF30008,1999,CHEVROLET,PRIZM,TAN,,04132017,0909,"(41.7555077566363, -72.684253357854)"
334729,,,860-947-3062,CT,779ZPG,1996,MITSUBISHI,GALANT,WHITE,,04152017,0132,"(41.7366480402963, -72.6708629515657)"
334673,,,860-296-2826,CT,AB74524,1987,CADILLAC,BROUGHAM,YELLOW,,04132017,0342,"(41.7616915626418, -72.6877389721923)"
334674,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AF38128,1997,HONDA,ACCORD DX,GRAY,,04132017,0411,
334675,,,860-296-2826,CT,AF90847,2016,CHEVROLET,IMPALA LS,SILVER,,04132017,0456,"(41.7967584571081, -72.6768971510995)"
334678,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AA33239,2012,CHEVROLET,MALIBU LS,TAN,,04132017,0535,"(41.7656264618468, -72.7139232515881)"
334677,,,860-296-2826,RI,147187C,1994,TOYOTA,COROLLA,WHITE,,04132017,0515,"(41.7969333063878, -72.6782202800936)"
334679,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,584637,0000,WELLS CAFT,,RED,,04132017,0748,"(41.7550638796214, -72.6609695065457)"
334681,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,743YRO,2004,HONDA,CIVIC,GRAY,,04132017,0842,"(41.7736941626992, -72.694596279609)"
334680,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC87664,2000,HONDA,CIVIC,TAN,,04132017,0818,"(41.7738322918818, -72.6909710134536)"
334685,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AC63594,2015,CHRYSLER,200,GRAY,,04132017,1045,"(41.745268811758, -72.6700009514799)"
334687,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,00CAVG,1991,BUICK,CENTURY,WHITE,,04132017,1053,"(41.7694911885788, -72.6753557248652)"
334688,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AH62717,2012,HONDA,PILOT,BROWN,,04132017,1054,"(41.7533191071762, -72.6758340555694)"
334689,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AF27416,2016,FORD,FOCUS,SILVER,,04132017,1057,"(41.7611644199174, -72.6826132476779)"
334686,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AD17699,2006,HONDA,ACCORD,GRY,,04132017,1051,"(41.7694911885788, -72.6753557248652)"
334690,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,LL6290,2003,VOLTSWAGEN,JETTA,GRY,,04132017,1221,"(41.7365350348419, -72.6706313036914)"
334691,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,LG827,2003,YAMA,RAPTOR 660,BLU,,04132017,1323,"(41.7834373506268, -72.7001476458774)"
334692,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1994,TOYOTA,TERCEL,SI,,132 IRVING ST,04132017;1413,
334694,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,AF96826,2003,CADILLAC,ESCALADE,WHITE,,04132017,1606,"(41.7714369406819, -72.6742856919419)"
334693,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,OH,FRE9923,2008,GMC,ENVOY,BLACK,,04132017,1606,"(41.7714369406819, -72.6742856919419)"
334697,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1997,TOYOTA,TACOMA,RED,,04132017,1742,"(41.7702583595314, -72.712813739568)"
334695,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,IL,Q537466,2009,TOYOTA,CAROLLA,GRY,,04132017,1659,"(41.7673417089576, -72.6782420448974)"
334696,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2000,CHEVY,IMPALA,WHITE,,04132017,1731,"(41.7858909546266, -72.7012179388889)"
334701,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,MA,4MP651,2015,CHRYSLER,200,BLACK,,04132017,2115,"(41.746407064946, -72.674409031561)"
334704,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,NISSAN,MAXIMA,WHITE,,04132017,2147,"(41.7595734869219, -72.6862247683662)"
334703,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AA06154,2001,HONDA,ACCORD,BLACK,,04132017,2137,"(41.746407064946, -72.674409031561)"
334700,,,860-246-7616,CT,AF91256,2003,MITSUBISHI,OUTLANDER,RED,,04132017,1956,"(41.7719375498634, -72.6898827107933)"
334705,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AG99589,1995,DODGE,NEON,RED,,04132017,2205,"(41.7581620439844, -72.6919251370043)"
334702,,,860-296-1426,CT,8AWEL6,2009,CHEVY,COBALT,GRAY,,04132017,2132,"(41.7729444971669, -72.6951780841341)"
334707,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AG99738,2004,HONDA,ACCORD,GRY,,04142017,0119,"(41.7514177011868, -72.6831001687494)"
334706,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,790XAV,2014,FORD,TAURUS,BLU,,04142017,0114,"(41.7514177011868, -72.6831001687494)"
334710,,,860-947-3062,CT,730XEL,1997,GMC,YUKON,BLACK,,04142017,0226,"(41.77159955912, -72.6901481263552)"
334711,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,7ARNF6,2011,NISSAN,ALTIMA,GRY,,04142017,0248,"(41.7959818824679, -72.6965100036288)"
334708,,,860-947-3062,OH,GEM5403,2014,HONDA,CIVIC,WHITE,,04142017,0129,"(41.7677851860329, -72.6954928163043)"
334709,,,860-947-3062,CT,924XLZ,2002,MITSUBISHI,GALANT,SIL,,04142017,0217,"(41.7711704188972, -72.6936575384194)"
334712,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AD59295,2004,VOLKS,JETTA GL,GRY,,04142017,0255,"(41.7929503645745, -72.6762813584725)"
334713,,,860-296-1518,CT,AD25802,2016,HYUNDAI,VELOSTER,SILVER,,04142017,0727,"(41.7398364843962, -72.6823607218635)"
334715,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,382WTC,2005,HONDA,ODYSSEY,BLUE,,04142017,0758,"(41.7603943278997, -72.7094442522835)"
334716,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,FL,Y68SHS,2002,TOYOTA,COROLLA,GRY,,04142017,0801,"(41.7603943278997, -72.7094442522835)"
334718,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,791YFZ,2013,NISSAN,PATHFINDER,GRY,,04142017,0851,"(41.7511491874682, -72.6977685269909)"
334719,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,K36498,2006,FORD,ECONOLINE,WHITE,,04142017,0853,"(41.7511491874682, -72.6977685269909)"
334720,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2004,BMW,325XI,GRY,,04142017,0856,"(41.7511491874682, -72.6977685269909)"
334717,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,,,1999,HONDA,ACCORD,GREEN,,04142017,0835,"(41.8036204918587, -72.7019798117499)"
334722,,,860-296-1426,CT,363YVX,2008,HONDA,ACCORD,BLUE,,04142017,0928,"(41.7824902390649, -72.6861744925514)"
334721,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AG48238,2006,ACURA,3.2 TL,BLUE,,04142017,0925,"(41.7935891993733, -72.7031599623272)"
334723,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,MA,531LK5,2000,TOYOTA,SOLARA,WHITE,,04142017,1119,"(41.7682137200841, -72.6971302265247)"
334724,,,860-296-2826,CT,9ATSX9,2010,HYUNDAI,GENESIS,TAN,,04142017,1527,"(41.7710160106439, -72.6914382536171)"
334725,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,HONDA,ACCORD,GREEN,,04142017,2322,"(41.7604278729111, -72.6877955263638)"
334727,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AC93294,2013,HYUNDAI,SONATA,WHITE,,04142017,2350,"(41.7713840253933, -72.6786603548211)"
334737,,,860-246-6871,CT,AF24125,1999,MERCEDES,C280,MAROON,,04152017,0856,"(41.741619396871, -72.6776177656956)"
334741,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AB42889,2002,DODGE,DURANGO,MAROON,,04152017,1125,"(41.7811640324115, -72.6884134300132)"
334740,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,MA,8HZP80,2017,INFINITI,Q50,GRAY,,04152017,1122,"(41.7811640324115, -72.6884134300132)"
334726,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AH54885,2006,FORD,ECONOLINE,SILVER,,04142017,2335,
334728,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AF72380,2008,INFINITI,G35,BLUE,,04152017,0025,"(41.7542746128539, -72.6798888539605)"
334730,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2001,HONDA,ACCORD,SILVER,,04152017,0328,"(41.7961153549396, -72.6636094149386)"
334732,,,860-296-9663,CT,AA23383,1992,TOYOTA,COROLLA,TAN,,04152017,0400,"(41.756168132486, -72.6733850087076)"
334731,,,860-296-9663,VA,VPB1104,2004,INFINITI,G35,GRAY,,04152017,0356,"(41.7706316618094, -72.6855054271636)"
334733,,,860-296-9663,CT,785TSC,2000,NISSAN,ETERRA,BLACK,,04152017,0537,"(41.756168132486, -72.6733850087076)"
334735,,,860-296-1518,CT,5ADWX3,2010,NISSAN,MAXIMA,GRAY,,04152017,0658,"(41.7642001593912, -72.7001274691807)"
334734,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AB74755,2002,HONDA,CIVIC,TAN,,04152017,0631,"(41.7568912387734, -72.7106910231525)"
334736,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,9AUEA9,2009,TOYOTA,CAMRY,RED,,04152017,0803,"(41.7832306856441, -72.6917261251986)"
334738,,,860-246-6871,CT,AH37815,2010,HONDA,CRV,SILVER,,04152017,0947,"(41.7451280548332, -72.6832127277801)"
334739,,,860-246-6871,CT,AC84049,2001,HYUNDAI,SONATA,GREY,,04152017,1030,"(41.7836247986579, -72.7017898347244)"
334742,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AF15647,2008,AUDI,A6 3.2 QUA,BLUE,,04152017,1218,"(41.7622371069623, -72.6852370972084)"
334746,,,860-246-7771,,,2001,VOLVO,S60,GRAY,,04152017,1621,"(41.7878959222286, -72.6769127059898)"
334747,,,860-246-7771,CT,227YFA,2010,TOYOTA,PRIUS,GRAY,,04152017,1633,"(41.7659049391443, -72.7046531893808)"
334750,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,353HFD,2011,CROWN,VICTORIA,BLK,,04152017,2011,"(41.8015087212209, -72.7052483997212)"
334749,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,461UFR,2000,NISSAN,MAXIMA,GRAY,,04152017,1958,"(41.7657577622715, -72.6733489978136)"
334751,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,3AKDT5,2000,TOYOTA,CAMRY,WHT,,04152017,2025,"(41.756112619252, -72.6841365402904)"
334752,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2006,TOYOTA,DX,SILVER,,04152017,2132,"(41.7818169346379, -72.6757570909338)"
334753,,,860-296-5382,CT,AH46624,2001,OLDSMOBILE,AURORA,MAROON,,04152017,2309,"(41.7939440752772, -72.6816576567417)"
334754,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2000,MERCU,SABLE LS,BLU,,04162017,0031,"(41.7451252561897, -72.7026926494873)"
334755,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,583MKA,2013,NISSA,ALTIMA,GRY,,04162017,0031,"(41.7451252561897, -72.7026926494873)"
334757,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AF21447,2006,ACURA,3.2 TL,BLU,,04162017,0143,"(41.7394698743327, -72.703449137191)"
334756,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,325XGG,2013,TOYT,VENZA LE,GRY,,04162017,0143,"(41.7394698743327, -72.703449137191)"
334758,,,860-296-9663,CT,892RNK,2002,HONDA,ACCORD,GRAY,,04162017,0219,"(41.7961153549396, -72.6636094149386)"
334759,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AG99247,2006,TOYOTA,SCION,SILVER,,04162017,0608,"(41.7773092932115, -72.6837130037596)"
334761,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,AD68024,2001,ACURA,MDX TOUR,MAR,,04162017,0724,"(41.8008298911124, -72.6900979004072)"
334760,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,6AHFL3,2002,HONDA,ACCORD,BLK,,04162017,0724,"(41.8008298911124, -72.6900979004072)"
334766,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AH57688,1996,BUICK,SKYLARK,GREEN,,04162017,1355,"(41.75725085535, -72.6820935077931)"
334762,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,660HFD,2011,FORD,CROWNVICTO,WHITE,,04162017,0833,"(41.7724337404748, -72.6780371425476)"
334765,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2016,BMW,,WHI/BLU,,04162017,1304,"(41.742216293968, -72.6850026489588)"
334764,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2015,KAWASKI,,GRY,,04162017,1257,"(41.742216293968, -72.6850026489588)"
334763,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2009,YAMA-999,YAMAHA,BLK,,04162017,1253,"(41.742216293968, -72.6850026489588)"
334767,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,VOLKSWAGEN,JETTA,GRAY,,04162017,2047,"(41.7785737750923, -72.7010463257039)"
334770,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1999,TOYOTA,4RUNNER,GREEN,,04162017,2056,"(41.7448160295128, -72.6941178527405)"
334769,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,566UOU,2004,NISSAN,MURANO,GRAY,,04162017,2056,"(41.7448160295128, -72.6941178527405)"
334768,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,5AVND1,2002,DODGE,DAKOTA SPO,BLU,,04162017,2056,"(41.7448160295128, -72.6941178527405)"
333833,,,,CT,AC48903,2007,HONDA,PILOT,GREEN,,03182017,0023,"(41.7967527535189, -72.6627171197027)"
333834,,,,CT,AD69257,2005,INFINITI,G35,GRAY,,03182017,0212,"(41.737397025547, -72.6708791795093)"
334771,,,860-947-3062,CT,4AHFM5,1996,CHEVY,BLAZER,TAN,,04172017,0009,"(41.7541812619456, -72.6831701840886)"
333831,,,,CT,236XMP,2001,VOLKSWAGON,PASSAT,SILVER,,03182017,0014,"(41.7690369579141, -72.6727886402643)"
333832,,,,CT,AH90198,2012,NISSAN,ALTIMA,RED,,03182017,0018,"(41.7705656296333, -72.6939403332396)"
334777,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,,,2000,NISSAN,SENTRA,BLUE,,04172017,0933,"(41.8055775710589, -72.7055833809777)"
334775,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,ILLYB,2002,NISSAN,ALTIMA,GRY,,04172017,0847,"(41.7344682388067, -72.6929095335218)"
334778,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,320DCA,2010,HONDA,ODYSSES,WHITE,,04172017,0947,"(41.7483173475888, -72.6970800885911)"
334779,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,9AFMD8,2006,CHEVY,EQUINOX,WHITE,,04172017,1044,"(41.7718779326536, -72.6916533305535)"
334780,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,VA,VLZ90121,2016,FORD,FOCUS,GRY,,04172017,1114,"(41.7598130240519, -72.6751749672528)"
334782,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,357KAB,1999,TOYOTA,CAMERY,BLK,,04172017,1230,"(41.7879817958752, -72.6818287213521)"
334781,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG60107,2017,JEEP,WRANGLER,BLK,,04172017,1213,"(41.7363631539122, -72.673806737807)"
334783,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,SL5242,2008,CHEVROLET,IMPALA,TAN,,04172017,1312,"(41.7524715449165, -72.7145834937758)"
334784,WEST HARTFORD AUTO CENTER,"932,NEW BRITAIN AV,WEST HARTFORD,CT,999",860-953-1448,CT,700YOR,2011,LEXUS,RX350,RED,,04172017,1418,"(41.7647049115227, -72.6694843765105)"
334785,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,0AXHH6,2015,HONDA,ODYSSEY,GRY,,04172017,1438,"(41.7636320192134, -72.7094196242721)"
334787,,,860-296-2826,MA,187MG8,2016,MERCEDES,C450,BLACK,,04172017,1520,"(41.8006137013404, -72.7174254161015)"
334786,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,553HFD,2011,FORD,CORWN VICT,WHITE,,04172017,1445,"(41.7542746128539, -72.6798888539605)"
334788,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,917ZNP,2000,HONDA,CIVIC,BLACK,,04172017,1531,"(41.7443240968313, -72.6991856760354)"
